Source Document,Target Document,Reference Type,Source Text,Target Section,Confidence,Act Name,Year,Section,Subsection,Rule Number,SRO Number,Circular Number,Context Before,Context After
04_sro_notification_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"প্রতিষ্ঠানসমূহ এই বিশেষ হার হইতে অব্যাহতিপ্রাপ্ত।","এ বর্ণিত বিশেষ ক্ষেত্রে ভিন্ন হার প্রযোজ্য। আয়কর"
04_sro_notification_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ১২/২০২৪",circular_১২_২০২৪,0.900,,,,,,,১২/২০২৪,"ত্রণালয় বা সংস্থার অনুমোদনপত্র দাখিল করিতে হইবে।","এ বর্ণিত অতিরিক্ত শর্তাবলী পূরণ করিতে হইবে। এই বি"
04_sro_notification_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের সাধারণ আদেশ নং ১৫/২০২৪",general_order_১৫_২০২৪,0.900,,,,,,,১৫/২০২৪,"রিবর্তে ০.২৫% হারে সর্বনিম্ন কর প্রযোজ্য হইবে এবং","এ বর্ণিত শর্তাবলী অনুসরণ করিতে হইবে। ২ কৃষি ভিত্ত"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"০২৩ এর ৫ম ধারায় বর্ণিত মূল অধিকরণ এবং উক্ত আইনের","বর্ণিত কর অবকাশের পাশাপাশি নিম্নলিখিত বিশেষ সুবিধ"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"১ তথ্য প্রযুক্তি খাতে বিনিয়োগ আয়কর আইন, ২০২৩ এর","র ১ম অংশে বর্ণিত সাধারণ কর অবকাশের অতিরিক্ত হিসাবে"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"% হারে কর কর্তন করিতে হইবে এবং আয়কর আইন, ২০২৩ এর","র ৩য় অংশে বর্ণিত অতিরিক্ত শর্তাবলী প্রযোজ্য হইবে।"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"৩০% হারে উৎসে কর কর্তন করিতে হইবে এবং উক্ত আইনের","র ৩য় অংশে বর্ণিত DTAA এর বিধান প্রযোজ্য ক্ষেত্রে"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"দ্বিতীয় তফসিলে",schedule_2,0.600,,,,,,,,"ুদ্র ও মাঝারি শিল্পের ক্ষেত্রে আয়কর আইন, ২০২৩ এর","র ২য় অংশে বর্ণিত সাধারণ সর্বনিম্ন করের পরিবর্তে ০"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"দ্বিতীয় তফসিলে",schedule_2,0.600,,,,,,,,"ক রপ্তানিকারী শিল্পের ক্ষেত্রে আয়কর আইন, ২০২৩ এর","র ২য় অংশে বর্ণিত সর্বনিম্ন করের ৫০% হার প্রযোজ্য"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিল",schedule_1,0.600,,,,,,,,"১৮তম ধারা প্রদত্ত ক্ষমতাবলে কাস্টমস আইন, ১৯৬৯ এর","এবং অর্থ আইন, ২০২৪ এর ১৮তম ধারায় বর্ণিত সংশোধনী"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"র নিম্নরূপ নির্ধারণ করা হইল যা আয়কর আইন, ২০২৩ এর","র সাথে সামঞ্জস্যপূর্ণ: ১ শিল্প যন্ত্রপাতি শিল্প যন"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"তে কাস্টমস শুল্কের হার ১৫% এবং আয়কর আইন, ২০২৩ এর","বর্ণিত অবচয় ভাতার সাথে সামঞ্জস্য রাখিয়া এই হার"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিল",schedule_1,0.600,,,,,,,,"সহ ১৫% হারের বিস্তারিত বিবরণ কাস্টমস আইন, ১৯৬৯ এর","অনুযায়ী নির্ধারিত এবং আয়কর আইন, ২০২৩ এর প্রথম ত"
04_sro_notification_simulation.json,05_tax_schedules_simulation.json,schedule_reference,"প্রথম তফসিলে",schedule_1,0.600,,,,,,,,"ম তফসিল অনুযায়ী নির্ধারিত এবং আয়কর আইন, ২০২৩ এর","বর্ণিত অবচয় ভাতার সাথে সামঞ্জস্যপূর্ণ। ২ কাঁচামা"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারা",section_৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৫,২০২৩,,,,"এবং অর্থ আইন, ২০২৪ প্রথম তফসিল কর হার ও কর অবকাশ","এবং অর্থ আইন, ২০২৪ এর ৬ম ধারা ১ম অংশ ব্যক্তিগত কর"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারা",section_৬_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৬,২০২৪,,,,"কর হার ও কর অবকাশ আয়কর আইন, ২০২৩ এর ৫ম ধারা এবং","১ম অংশ ব্যক্তিগত করদাতার কর হার ও অবকাশ অর্থ আইন,"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (১)",section_৬_subsection_১,1.000,অর্থ আইন,২০২৪,৬,১,,,,"র ৬ম ধারা ১ম অংশ ব্যক্তিগত করদাতার কর হার ও অবকাশ","অনুযায়ী নির্ধারিত এবং আয়কর আইন, ২০২৩ এর ৫ম ধারা"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারায়",section_৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৫,২০২৩,,,,"২৪ এর ৬ম ধারার উপ-ধারা (১) অনুযায়ী নির্ধারিত এবং","বর্ণিত মূল অধিকরণ সাপেক্ষে ব্যক্তিগত করদাতার কর হ"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮ম ধারায়",section_৮_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮,২০২৩,,,,"ূপ: প্রথম ৩,০০,০০০ টাকা পর্যন্ত ০% করমুক্ত সীমা -","বর্ণিত পরবর্তী ১,০০,০০০ টাকা (৩,০০,০০১ - ৪,০০,০০০"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারায়",section_৬_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৬,২০২৪,,,,"িত পরবর্তী ১,০০,০০০ টাকা (৩,০০,০০১ - ৪,০০,০০০) ৫%","নির্ধারিত পরবর্তী ৩,০০,০০০ টাকা (৪,০০,০০১ - ৭,০০,"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারার",section_৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৫,২০২৩,,,,"পরবর্তী ৪,০০,০০০ টাকা (৭,০০,০০১ - ১১,০০,০০০) ১৫%","সাথে সামঞ্জস্যপূর্ণ পরবর্তী ৫,০০,০০০ টাকা (১১,০০,"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারায়",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"র স্ল্যাব ১৬,০০,০০০ টাকার অধিক ২৫% সর্বোচ্চ হার -","বর্ণিত সর্বনিম্ন করের সাথে তুলনীয় মহিলা করদাতা ৩"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (২)",section_৬_subsection_২,1.000,অর্থ আইন,২০২৪,৬,২,,,,"িম্ন করের সাথে তুলনীয় মহিলা করদাতা ৩,৫০,০০০ টাকা","এবং জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৫/২০২৪ প্রত"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (২)",section_৬_subsection_২,1.000,অর্থ আইন,২০২৪,৬,২,,,,"িপত্র নং ০৫/২০২৪ প্রতিবন্ধী ব্যক্তি ৪,৫০,০০০ টাকা","এবং পরিপত্র নং ০৭/২০২৪ মুক্তিযোদ্ধা ৪,২৫,০০০ টাকা"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮ম ধারার",section_৮_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮,২০২৩,,,,"এবং পরিপত্র নং ০৭/২০২৪ মুক্তিযোদ্ধা ৪,২৫,০০০ টাকা","বিশেষ বিধান ১৫% ১০,০০,০০০ টাকা তথ্য প্রযুক্তি ২০%"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারার উপ-ধারা (২)",section_৫_subsection_২,1.000,আয়কর আইন,২০২৩,৫,২,,,,"যোগ্য জ্বালানি ১০০% এসআরও নং ২৩৫/২০২৪ এর ২য় ধারা","২য় অংশ কোম্পানির কর হার আয়কর আইন, ২০২৩ এর তৃতীয"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (৩)",section_৬_subsection_৩,1.000,অর্থ আইন,২০২৪,৬,৩,,,,"র হার আয়কর আইন, ২০২৩ এর তৃতীয় তফসিলে বর্ণিত এবং","অনুযায়ী সংশোধিত কোম্পানির কর হার: সাধারণ কোম্পান"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (৩)",section_৬_subsection_৩,1.000,অর্থ আইন,২০২৪,৬,৩,,,,"য়ী সংশোধিত কোম্পানির কর হার: সাধারণ কোম্পানি ২৫%","তালিকাভুক্ত কোম্পানি ২২.৫% আয়কর আইন, ২০২৩ এর তৃত"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"ষেত্র পরিশোধিত পুঁজির ০.৬% বা মোট বিক্রয়ের ০.১০%","এবং অর্থ আইন, ২০২৪ এর ৮ম ধারা এসআরও নং ২৪০/২০২৪ এ"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারা",section_৮_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৮,২০২৪,,,,"বিক্রয়ের ০.১০% আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা এবং","এসআরও নং ২৪০/২০২৪ এ বর্ণিত বিশেষ ক্ষেত্রে ভিন্ন হ"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারা",section_৮৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮৫,২০২৩,,,,"েষ ক্ষেত্রে ভিন্ন হার ৩য় অংশ উৎসে কর কর্তনের হার","এবং উৎসে কর কর্তন বিধিমালা, ২০২৪ অনুযায়ী নির্ধার"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮৫তম ধারার উপ-ধারা (৩)",section_৮৫_subsection_৩,1.000,আয়কর আইন,২০২৩,৮৫,৩,,,,"ক্ষেত্রে - এসআরও নং ২৪১/২০২৪) অনাবাসী ব্যক্তি ৩০%","DTAA এর বিধান প্রযোজ্য ক্ষেত্রে ভিন্ন হার সুদ প্র"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"য়ী অন্যান্য অব্যাহতি দ্বিতীয় তফসিল সর্বনিম্ন কর","এবং অর্থ আইন, ২০২৪ এর ৮ম ধারা ১ম অংশ কোম্পানির সর"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারা",section_৮_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৮,২০২৪,,,,"িল সর্বনিম্ন কর আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা এবং","১ম অংশ কোম্পানির সর্বনিম্ন কর অর্থ আইন, ২০২৪ এর ৮"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারার উপ-ধারা (১)",section_৮_subsection_১,1.000,অর্থ আইন,২০২৪,৮,১,,,,"ইন, ২০২৪ এর ৮ম ধারা ১ম অংশ কোম্পানির সর্বনিম্ন কর","অনুযায়ী এবং আয়কর আইন, ২০২৩ এর ১৬৩তম ধারায় বর্ণ"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারায়",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"্থ আইন, ২০২৪ এর ৮ম ধারার উপ-ধারা (১) অনুযায়ী এবং","বর্ণিত নীতি অনুসরণে কোম্পানির সর্বনিম্ন কর: পরিশো"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"ধিত পুঁজির ০.৬% বা মোট বিক্রয়ের ০.১০% যেইটি বেশি","এবং জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ১২/২০২৪ ব্যা"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারার",section_৮_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৮,২০২৪,,,,"ব্যাংক ও আর্থিক প্রতিষ্ঠান পরিশোধিত পুঁজির ১.২৫%","বিশেষ বিধান মোবাইল ফোন অপারেটর মোট বিক্রয়ের ২% উ"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"ং ২৩৫/২০২৪ ২য় অংশ ব্যক্তিগত করদাতার সর্বনিম্ন কর","এবং অর্থ আইন, ২০২৪ এর ৮ম ধারার উপ-ধারা (২) অনুযায"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারার উপ-ধারা (২)",section_৮_subsection_২,1.000,অর্থ আইন,২০২৪,৮,২,,,,"ার সর্বনিম্ন কর আয়কর আইন, ২০২৩ এর ১৬৩তম ধারা এবং","অনুযায়ী ব্যক্তিগত করদাতার সর্বনিম্ন কর: বার্ষিক"
05_tax_schedules_simulation.json,02_finance_act_simulation.json,act_reference,"অর্থ আইন, ২০২৪ এর ৮ম ধারা",section_৮_subsection_২০২৪,1.000,অর্থ আইন,২০২৪,৮,২০২৪,,,,"০.৫% ৪,০০,০০০ টাকার অধিক আয়ের ক্ষেত্রে প্রযোজ্য","এবং সাধারণ আদেশ নং ১৫/২০২৪ সরকারি কর্মচারী সম্পূর"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ১৬৩তম ধারার",section_১৬৩_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,১৬৩,২০২৩,,,,"আদেশ নং ১৫/২০২৪ সরকারি কর্মচারী সম্পূর্ণ অব্যাহতি","ব্যতিক্রম প্রতিবন্ধী ব্যক্তি ৫০% হ্রাস পরিপত্র নং"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৮ম ধারার",section_৮_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৮,২০২৩,,,,"এবং সাধারণ আদেশ নং ১৫/২০২৪ মুক্তিযোদ্ধা ৫০% হ্রাস","বিশেষ বিধান বার্ষিক মোট আয় নির্ধারণ - আয়কর আইন,"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ৫ম ধারা",section_৫_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,৫,২০২৩,,,,"র ৮ম ধারার বিশেষ বিধান বার্ষিক মোট আয় নির্ধারণ -","অনুযায়ী সর্বনিম্ন কর গণনা - মোট আয়ের ০.৫% নিয়ম"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারা",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"যে যেইটি বেশি সেইটি প্রদান তৃতীয় তফসিল আপিল ও ফি","এবং পরিপত্র নং ০৮/২০২৪ ১ম অংশ আপিল দাখিল ও ফি আয়"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারায়",section_২৮৬_subsection_২০২৩,1.000,আয়কর আইন,২০২৩,২৮৬,২০২৩,,,,"ারা এবং পরিপত্র নং ০৮/২০২৪ ১ম অংশ আপিল দাখিল ও ফি","বর্ণিত আপিল পদ্ধতি এবং পরিপত্র নং ০৮/২০২৪ এ বর্ণি"
05_tax_schedules_simulation.json,01_income_tax_act_simulation.json,act_reference,"আয়কর আইন, ২০২৩ এর ২৮৬তম ধারার উপ-ধারা (১)",section_২৮৬_subsection_১,1.000,আয়কর আইন,২০২৩,২৮৬,১,,,,"েশনা অনুযায়ী: করনির্ধারণী আদেশের বিরুদ্ধে ৬০ দিন","জরিমানা আরোপের বিরুদ্ধে ৩০ দিন উক্ত ধারার উপ-ধারা"
05_tax_schedules_simulation.json,06_tds_rules_simulation.json,rules_reference," ২০২৪ অনুযায়ী নির্ধারিত উৎসে কর কর্তনের হার: ঠিকাদারি কার্যক্রম ৭% উৎসে কর কর্তন বিধিমালা, ২০২৪ এর ৩য় নিয়ম",rule_৩,0.800,,২০২৪,,,৩,,,"আইন, ২০২৩ এর ৮৫তম ধারা এবং উৎসে কর কর্তন বিধিমালা,","১০% (১ কোটি টাকার অধিক প্রকল্পের ক্ষেত্রে - এসআরও"
05_tax_schedules_simulation.json,06_tds_rules_simulation.json,rules_reference," ১০% (১ কোটি টাকার অধিক প্রকল্পের ক্ষেত্রে - এসআরও নং ২৪১/২০২৪) পেশাদার সেবা ১২% উৎসে কর কর্তন বিধিমালা, ২০২৪ এর ৪র্থ নিয়ম",rule_৪,0.900,,২০২৪,,,৪,,,"যক্রম ৭% উৎসে কর কর্তন বিধিমালা, ২০২৪ এর ৩য় নিয়ম","১৫% (বিশেষ পেশাদার সেবার ক্ষেত্রে - এসআরও নং ২৪১/"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"বিশেষ বিধান ১৫% ১০,০০,০০০ টাকা তথ্য প্রযুক্তি ২০%","এ বর্ণিত বিশেষ সুবিধা নবায়নযোগ্য জ্বালানি ১০০% এ"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"৪ এ বর্ণিত বিশেষ সুবিধা নবায়নযোগ্য জ্বালানি ১০০%","এর ২য় ধারা আয়কর আইন, ২০২৩ এর ৫ম ধারার উপ-ধারা ("
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪",sro_২৪০_২০২৪,1.000,,,,,,২৪০/২০২৪,,"২০২৩ এর ১৬৩তম ধারা এবং অর্থ আইন, ২০২৪ এর ৮ম ধারা","এ বর্ণিত বিশেষ ক্ষেত্রে ভিন্ন হার ৩য় অংশ উৎসে কর"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"নিয়ম ১০% (১ কোটি টাকার অধিক প্রকল্পের ক্ষেত্রে -",") পেশাদার সেবা ১২% উৎসে কর কর্তন বিধিমালা, ২০২৪ এর"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪১/২০২৪",sro_২৪১_২০২৪,1.000,,,,,,২৪১/২০২৪,,"এর ৪র্থ নিয়ম ১৫% (বিশেষ পেশাদার সেবার ক্ষেত্রে -",") অনাবাসী ব্যক্তি ৩০% আয়কর আইন, ২০২৩ এর ৮৫তম ধারা"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"র কর্তন বিধিমালা, ২০২৪ এর ৫ম নিয়ম রপ্তানি আয় ১%","এর বিশেষ সুবিধা এবং পরিপত্র নং ০৯/২০২৪ সরকারি প্র"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪",sro_২৪০_২০২৪,1.000,,,,,,২৪০/২০২৪,,"ধারার বিশেষ ক্ষেত্র ক্ষুদ্র ও মাঝারি শিল্প ০.২৫%","এর ১ম ধারা এবং সাধারণ আদেশ নং ১৫/২০২৪ কৃষি ভিত্তি"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪",sro_২৪০_২০২৪,1.000,,,,,,২৪০/২০২৪,,"বং সাধারণ আদেশ নং ১৫/২০২৪ কৃষি ভিত্তিক শিল্প ০.৩%","এর ২য় ধারা রপ্তানিমুখী শিল্প সাধারণ হারের ৫০% এস"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪",sro_২৪০_২০২৪,1.000,,,,,,২৪০/২০২৪,,"২৪ এর ২য় ধারা রপ্তানিমুখী শিল্প সাধারণ হারের ৫০%","এর ৩য় ধারা এবং এসআরও নং ২৩৫/২০২৪ ২য় অংশ ব্যক্তি"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪",sro_২৩৫_২০২৪,1.000,,,,,,২৩৫/২০২৪,,"াধারণ হারের ৫০% এসআরও নং ২৪০/২০২৪ এর ৩য় ধারা এবং","২য় অংশ ব্যক্তিগত করদাতার সর্বনিম্ন কর আয়কর আইন,"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৩৫/২০২৪ এর ২য় ধারা",sro_২৩৫_২০২৪_section_২,1.000,,,২,,,২৩৫/২০২৪,,"৪ এ বর্ণিত বিশেষ সুবিধা নবায়নযোগ্য জ্বালানি ১০০%","আয়কর আইন, ২০২৩ এর ৫ম ধারার উপ-ধারা (২) ২য় অংশ ক"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪ এর ১ম ধারা",sro_২৪০_২০২৪_section_১,1.000,,,১,,,২৪০/২০২৪,,"ধারার বিশেষ ক্ষেত্র ক্ষুদ্র ও মাঝারি শিল্প ০.২৫%","এবং সাধারণ আদেশ নং ১৫/২০২৪ কৃষি ভিত্তিক শিল্প ০.৩"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪ এর ২য় ধারা",sro_২৪০_২০২৪_section_২,1.000,,,২,,,২৪০/২০২৪,,"বং সাধারণ আদেশ নং ১৫/২০২৪ কৃষি ভিত্তিক শিল্প ০.৩%","রপ্তানিমুখী শিল্প সাধারণ হারের ৫০% এসআরও নং ২৪০/২"
05_tax_schedules_simulation.json,04_sro_notification_simulation.json,sro_reference,"এসআরও নং ২৪০/২০২৪ এর ৩য় ধারা",sro_২৪০_২০২৪_section_৩,1.000,,,৩,,,২৪০/২০২৪,,"২৪ এর ২য় ধারা রপ্তানিমুখী শিল্প সাধারণ হারের ৫০%","এবং এসআরও নং ২৩৫/২০২৪ ২য় অংশ ব্যক্তিগত করদাতার স"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৬/২০২৪",circular_০৬_২০২৪,0.900,,,,,,,০৬/২০২৪,"ত পরবর্তী ৩,০০,০০০ টাকা (৪,০০,০০১ - ৭,০০,০০০) ১০%","অনুযায়ী প্রয়োগ পরবর্তী ৪,০০,০০০ টাকা (৭,০০,০০১"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৫/২০২৪",circular_০৫_২০২৪,0.900,,,,,,,০৫/২০২৪,"০ টাকা অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (২) এবং","প্রতিবন্ধী ব্যক্তি ৪,৫০,০০০ টাকা অর্থ আইন, ২০২৪ এ"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৭/২০২৪",circular_০৭_২০২৪,0.900,,,,,,,০৭/২০২৪,"০ টাকা অর্থ আইন, ২০২৪ এর ৬ম ধারার উপ-ধারা (২) এবং","মুক্তিযোদ্ধা ৪,২৫,০০০ টাকা আয়কর আইন, ২০২৩ এর ৮ম"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ১২/২০২৪",circular_১২_২০২৪,0.900,,,,,,,১২/২০২৪,"োম্পানি ২২.৫% আয়কর আইন, ২০২৩ এর তৃতীয় তফসিল এবং","ব্যাংক ও আর্থিক প্রতিষ্ঠান ৪০% আয়কর আইন, ২০২৩ এর"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"তানি আয় ১% এসআরও নং ২৩৫/২০২৪ এর বিশেষ সুবিধা এবং","সরকারি প্রতিষ্ঠান - সম্পূর্ণ অব্যাহতি স্থানীয় সর"
05_tax_schedules_simulation.json,03_nbr_circular_simulation.json,circular_reference,"জাতীয় রাজস্ব বোর্ডের পরিপত্র নং ০৯/২০২৪",circular_০৯_২০২৪,0.900,,,,,,,০৯/২০২৪,"হতি স্থানীয় সরকার প্রতিষ্ঠান - সম্পূর্ণ অব্যাহতি","অনুযায়ী অন্যান্য অব্যাহতি দ্বিতীয় তফসিল সর্বনিম"
